text,label,binary_label,target_column
Government involvement may be necessary in those cases.,1-RAPPORT,0,4-LOGIC
Would you be willing to donate today?,2-NEGOTIATE,0,4-LOGIC
"Hi, how much do you like to donate to the charity now",2-NEGOTIATE,0,4-LOGIC
Can you specify the amount of donation,2-NEGOTIATE,0,4-LOGIC
Fine anything you want to know about the Save the children,1-RAPPORT,0,4-LOGIC
"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",3-EMOTION,0,4-LOGIC
 i am fine yes i support for this charities,1-RAPPORT,0,4-LOGIC
save the children,1-RAPPORT,0,4-LOGIC
yes  i donate fifty rupees only,1-RAPPORT,0,4-LOGIC
nice to chat you,1-RAPPORT,0,4-LOGIC
yes i donate fifty rupees,1-RAPPORT,0,4-LOGIC
oh thank you very much,1-RAPPORT,0,4-LOGIC
okey thank you very much,1-RAPPORT,0,4-LOGIC
thank you very very much,1-RAPPORT,0,4-LOGIC
 I have something really important that I would like to talk to you about today.,1-RAPPORT,0,4-LOGIC
Great!,1-RAPPORT,0,4-LOGIC
Have you ever heard of the Save the Children Foundation?,1-RAPPORT,0,4-LOGIC
It was founded in 1919! ,1-RAPPORT,0,4-LOGIC
The people who run it are non-for profit and do it full time! ,1-RAPPORT,0,4-LOGIC
You know what is really awesome though?,1-RAPPORT,0,4-LOGIC
Volunteers provide the relief work through a variety of programs and emergency aid.,1-RAPPORT,0,4-LOGIC
But there is a question that I would like to ask you.,1-RAPPORT,0,4-LOGIC
Would you be willing to donate $0.20 to the relief work if I match the donation from this Mturk task?,2-NEGOTIATE,0,4-LOGIC
 Awesome! ,1-RAPPORT,0,4-LOGIC
You are the best!,1-RAPPORT,0,4-LOGIC
That's not bads but remember 1000 of children die.,3-EMOTION,0,4-LOGIC
"that's important, but so are these kids, who can be fed for very cheap",4-LOGIC,1,4-LOGIC
That's brilliant man.,1-RAPPORT,0,4-LOGIC
"HI, have you ever heard of Save The Children?",1-RAPPORT,0,4-LOGIC
Have you ever donated to one before?,1-RAPPORT,0,4-LOGIC
"Maybe I can get to do it again, Save the Children is international and non-governmental.",1-RAPPORT,0,4-LOGIC
Would you be interested in donating?,2-NEGOTIATE,0,4-LOGIC
"Thanks for your dollar, the research team will collect all donations and send it to Save the Children.",1-RAPPORT,0,4-LOGIC
"Your donation will be directly deducted from your task payment, would you like to give more?",2-NEGOTIATE,0,4-LOGIC
"Thanks for the donation, do you know how to submit this task?",1-RAPPORT,0,4-LOGIC
"please check out the website for more info, maybe you will donate more",2-NEGOTIATE,0,4-LOGIC
"Just Save The Children, like being part of the solution.",1-RAPPORT,0,4-LOGIC
Have you thought about donating to something else?,1-RAPPORT,0,4-LOGIC
"hat's the website,  might look it up",1-RAPPORT,0,4-LOGIC
"Thanks i will, i think thats 10 too",1-RAPPORT,0,4-LOGIC
"Hello, how's your Labor Day going so far?",1-RAPPORT,0,4-LOGIC
"I'm doing well, just finished dinner with the family so",1-RAPPORT,0,4-LOGIC
 Nice nice. ,1-RAPPORT,0,4-LOGIC
Hey have you ever heard of the Save the Children foundation?,1-RAPPORT,0,4-LOGIC
Hopefully with enough support they can do more and more for the suffering kids.,3-EMOTION,0,4-LOGIC
"I don't have that information unfortunately, but I do want to let you know this HIT gives us an opportunity to donate a portion of our payment directly to the foundation, would you be interested in donating a portion of your payment to help the kids?",2-NEGOTIATE,0,4-LOGIC
I like to match the donation with my partner on these hits when possible.,2-NEGOTIATE,0,4-LOGIC
 I'm great thanks for asking!,1-RAPPORT,0,4-LOGIC
"Well that's awesome, I'm glad to hear that you will be making a donation. ",1-RAPPORT,0,4-LOGIC
What other charities do you support?,1-RAPPORT,0,4-LOGIC
Do you have animals then? ,1-RAPPORT,0,4-LOGIC
I have a dog and donate to the ASPCA as wel,1-RAPPORT,0,4-LOGIC
"I do too, what makes you support the wounded warrior project",1-RAPPORT,0,4-LOGIC
"That's great, I have many veterans in my family so",1-RAPPORT,0,4-LOGIC
"Awesome, I donate mainly to the ASPCA and the Alzheimers association since my grandfather has Alzheimers as well",1-RAPPORT,0,4-LOGIC
"As well as the disease will let him be, and I agree as well, I'm going to be matching your $0.30 cent donation to Save the Children as well to help support such a great cause!",2-NEGOTIATE,0,4-LOGIC
Oh goodness yes.,1-RAPPORT,0,4-LOGIC
I always feel really good about it afterwards.,1-RAPPORT,0,4-LOGIC
Have you?,1-RAPPORT,0,4-LOGIC
"For instance, millions of Syrian children have grown up facing the daily threat of violence.",3-EMOTION,0,4-LOGIC
"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence",3-EMOTION,0,4-LOGIC
"You should consider that link, explore it, and make a small donation. ",2-NEGOTIATE,0,4-LOGIC
Small donations will indeed help a lot of children and their families.,3-EMOTION,0,4-LOGIC
Well it's cool that you are using mTurk.,1-RAPPORT,0,4-LOGIC
How much do you like to donate to the charity now?,2-NEGOTIATE,0,4-LOGIC
All you have to do is agree to an amount.,2-NEGOTIATE,0,4-LOGIC
Sounds good to me...how about you?,2-NEGOTIATE,0,4-LOGIC
Excellent.,1-RAPPORT,0,4-LOGIC
Enjoy your day....let's go make some serious cash today! ,1-RAPPORT,0,4-LOGIC
Rock on!,1-RAPPORT,0,4-LOGIC
Enjoy your day...,1-RAPPORT,0,4-LOGIC
Well that certainly makes sense!,1-RAPPORT,0,4-LOGIC
Thanks for being aware of that particular nuance.,1-RAPPORT,0,4-LOGIC
this survey has a save the children so i agree for tell about the  that a good survey,1-RAPPORT,0,4-LOGIC
thank you,1-RAPPORT,0,4-LOGIC
 its ok dont sory next question tell me that,1-RAPPORT,0,4-LOGIC
thank you,1-RAPPORT,0,4-LOGIC
" Hello, have you heard of the organization Save the Children?",1-RAPPORT,0,4-LOGIC
"I am doing quite fine, yourself?",1-RAPPORT,0,4-LOGIC
Sure thing are you interested in more of their US or global activities?,1-RAPPORT,0,4-LOGIC
The organization works in over 120 countries around the world.,1-RAPPORT,0,4-LOGIC
Essentially anything that affects a child.,1-RAPPORT,0,4-LOGIC
Do one of those sound interesting to you?,1-RAPPORT,0,4-LOGIC
There are opportunities to participate in events and advocacy and an e-mail sign up to keep in tune with the organization's activities.,1-RAPPORT,0,4-LOGIC
URL  The email sign up is at the bottom of the page.,1-RAPPORT,0,4-LOGIC
"In addition, you can donate part of your payment today to the organization if interested.",2-NEGOTIATE,0,4-LOGIC
Interesting you ask that.,1-RAPPORT,0,4-LOGIC
There is an employee matching program where individuals who work at companies will donate some amount of money and companies pledge to match.,1-RAPPORT,0,4-LOGIC
Take a moment to peruse the website and see if you would like to donate.,2-NEGOTIATE,0,4-LOGIC
Great!,1-RAPPORT,0,4-LOGIC
That is good.,1-RAPPORT,0,4-LOGIC
You as well.,1-RAPPORT,0,4-LOGIC
Save the Children has helped build hundreds of schools in developing nations around the world. ,1-RAPPORT,0,4-LOGIC
"Another example is in Syria over 1,000 children have already been killed this year!",3-EMOTION,0,4-LOGIC
Save the Children is helping to evacuate as many children as possible from that country.,3-EMOTION,0,4-LOGIC
Think about how you were probably going to just waste the measly reward amount you were being offered for this HIT on junk food or coffee and think about what amazing things Save the Children would be able to do with that money.,3-EMOTION,0,4-LOGIC
Think about how much more those poor kids in developing countries needs the money.,3-EMOTION,0,4-LOGIC
Of course you work for everything you own.,4-LOGIC,1,4-LOGIC
 I am doing well- I hope the same for you! ,1-RAPPORT,0,4-LOGIC
Glad to hear it.,1-RAPPORT,0,4-LOGIC
I was wondering- have you ever heard of an organization called Save the Children?,1-RAPPORT,0,4-LOGIC
"If not, I was hoping I could tell you a bit about what they do",1-RAPPORT,0,4-LOGIC
I appreciate your openness,1-RAPPORT,0,4-LOGIC
No minimums whatsoever!,1-RAPPORT,0,4-LOGIC
"And actually, I hope you don't mind me asking, but might you be willing to donate some or all of the money you're receiving for this specific task ($2) to the Save the Children organization?",2-NEGOTIATE,0,4-LOGIC
You are amazing- thank you so much for your generosity!!,1-RAPPORT,0,4-LOGIC
There are so many worthy causes out there but this one definitely holds a special place in my heart.,1-RAPPORT,0,4-LOGIC
I would encourage it- the website is  URL  Do you have children of your own?,1-RAPPORT,0,4-LOGIC
How lovely!,1-RAPPORT,0,4-LOGIC
Your children are lucky to have such a great role model in you- I wish you nothing but the best in the future!,1-RAPPORT,0,4-LOGIC
I'm terrific! ,1-RAPPORT,0,4-LOGIC
I wanted to talk to you today about a charity I am really involved in,1-RAPPORT,0,4-LOGIC
Do you ever donate to charity organizations?,1-RAPPORT,0,4-LOGIC
I definitely do if I believe in the mission of the organization. ,1-RAPPORT,0,4-LOGIC
That's amazing! ,1-RAPPORT,0,4-LOGIC
How much would you like to donate to the charity now? ,2-NEGOTIATE,0,4-LOGIC
"That is fantastic, thank you!",1-RAPPORT,0,4-LOGIC
The researchers running this task will make sure that the organization receives your donation!,1-RAPPORT,0,4-LOGIC
"In the U.S. and around the world, they give children a healthy start in life, the opportunity to learn and protection from harm.",3-EMOTION,0,4-LOGIC
I've been involved with the organization for about a year now and have learned so much about their mission.,1-RAPPORT,0,4-LOGIC
I help promote the organization by speaking to people just like you and helping to generate donations.,1-RAPPORT,0,4-LOGIC
"Since the organization is not for profit, donations from individuals and organizations help them acheive their mission",1-RAPPORT,0,4-LOGIC
that is great! ,1-RAPPORT,0,4-LOGIC
I would like to personally thank you for your donation today!,1-RAPPORT,0,4-LOGIC
"hello, what you think about charities?",1-RAPPORT,0,4-LOGIC
Have you ever donated in a charity?,1-RAPPORT,0,4-LOGIC
i have donated to a charity that help research cancer but i dont really remember the name.,1-RAPPORT,0,4-LOGIC
" its save the children charity, do you want information about this charity>?",1-RAPPORT,0,4-LOGIC
which charity to you like most?,1-RAPPORT,0,4-LOGIC
"thank you for the conversation today, i hoped you would give some money to this charity but for the moment you want to research.",1-RAPPORT,0,4-LOGIC
thank you,1-RAPPORT,0,4-LOGIC
yes i will donate.,1-RAPPORT,0,4-LOGIC
What's going on buddy?,1-RAPPORT,0,4-LOGIC
You have any children?,1-RAPPORT,0,4-LOGIC
Why don't you have any children?,1-RAPPORT,0,4-LOGIC
So how do you eat food if you have 000?,4-LOGIC,1,4-LOGIC
" I've been homeless for 5 years, it's terrible being a white male these days.",1-RAPPORT,0,4-LOGIC
I would like to tell you about Save the Children and how you can donate part of this HIT award to the organization. ,1-RAPPORT,0,4-LOGIC
"Hundreds of thousands of children die every year because of hunger, and millions don't have access to quality, healthcare and education.",3-EMOTION,0,4-LOGIC
"For instance, millions of Syrian children have grown up facing the daily threat of violence. ",3-EMOTION,0,4-LOGIC
"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",3-EMOTION,0,4-LOGIC
Do you think you would be interested in donating?,2-NEGOTIATE,0,4-LOGIC
That's great!,1-RAPPORT,0,4-LOGIC
Thank you for doing that.,1-RAPPORT,0,4-LOGIC
Do you have any children?,1-RAPPORT,0,4-LOGIC
Can I count on you for that?,2-NEGOTIATE,0,4-LOGIC
That would be great! ,1-RAPPORT,0,4-LOGIC
Thanks for the chat,1-RAPPORT,0,4-LOGIC
Have a good day.,1-RAPPORT,0,4-LOGIC
"By any chance, do you donate to charities or do some volunteer work for charities?",1-RAPPORT,0,4-LOGIC
I have done some volunteer work for Red Cross in the past and donate on a regular basis to health-related charities,1-RAPPORT,0,4-LOGIC
That is inspiring.,1-RAPPORT,0,4-LOGIC
Have you ever heard of a charity called Save the Children?,1-RAPPORT,0,4-LOGIC
Save the Children isn't like that.,1-RAPPORT,0,4-LOGIC
Thanks very much.,1-RAPPORT,0,4-LOGIC
You are welcome. ,1-RAPPORT,0,4-LOGIC
Would you like to donate to the save the children charity?,2-NEGOTIATE,0,4-LOGIC
How much do you like to donate to the charity now?,2-NEGOTIATE,0,4-LOGIC
100% my friend.,1-RAPPORT,0,4-LOGIC
Your donation is appreciated. ,1-RAPPORT,0,4-LOGIC
Do you know of anyone who this charity has helped?,1-RAPPORT,0,4-LOGIC
Have you ever donated to a charitybefore?,1-RAPPORT,0,4-LOGIC
That is great; giving back.,1-RAPPORT,0,4-LOGIC
We millions of Syrian children have grown up facing the daily threat of violence.,3-EMOTION,0,4-LOGIC
"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. ",3-EMOTION,0,4-LOGIC
Your donation will help.,3-EMOTION,0,4-LOGIC
"Yes, personally I try to donate when I can.",1-RAPPORT,0,4-LOGIC
I have also donated some of my proceeds to this charity,1-RAPPORT,0,4-LOGIC
"Today, I am working toward getting donations for an international organization called Save the Children. ",1-RAPPORT,0,4-LOGIC
Are you a parent?,1-RAPPORT,0,4-LOGIC
 I have three children in high school. ,1-RAPPORT,0,4-LOGIC
I always wanted more children and I think that is why I am so passionate about Save the Children.,1-RAPPORT,0,4-LOGIC
"Personally, I only donate to two causes. ",1-RAPPORT,0,4-LOGIC
 I donate to a local Down Syndrome Organization and Save the Children.,1-RAPPORT,0,4-LOGIC
Have you heard of Save the Children?,1-RAPPORT,0,4-LOGIC
Sometimes I doubt what I see on mTurk too!,1-RAPPORT,0,4-LOGIC
"When I saw that, it made me feel terrible. ",1-RAPPORT,0,4-LOGIC
Just yesterday I spent twice that on a fountain drink at a gas station.,3-EMOTION,0,4-LOGIC
I drank half of it and threw the rest away. ,3-EMOTION,0,4-LOGIC
Did you have an amount you were thinking of donating?,2-NEGOTIATE,0,4-LOGIC
 I always do mTurk hits as a way to save for a family vacation.,1-RAPPORT,0,4-LOGIC
I rarely donate when they ask because I'm never sure they are real or if it's a way for the requester to save money.,1-RAPPORT,0,4-LOGIC
Thank you so much for your donation and it was nice chatting with you!,1-RAPPORT,0,4-LOGIC
Glad to hear that,1-RAPPORT,0,4-LOGIC
"I'm fine, thank you.",1-RAPPORT,0,4-LOGIC
It is fine.,1-RAPPORT,0,4-LOGIC
Would you like to donate to the charity Save the Children? ,2-NEGOTIATE,0,4-LOGIC
That's great!,1-RAPPORT,0,4-LOGIC
You are very generous.,1-RAPPORT,0,4-LOGIC
I hope you have a great evening,1-RAPPORT,0,4-LOGIC
I believe they're worldwide.,1-RAPPORT,0,4-LOGIC
Do you approve of giving to charity?,1-RAPPORT,0,4-LOGIC
 I do too.,1-RAPPORT,0,4-LOGIC
Yes.,1-RAPPORT,0,4-LOGIC
Great.,1-RAPPORT,0,4-LOGIC
Decide ho much and the researchers send it on to them.,2-NEGOTIATE,0,4-LOGIC
Nice chatting with you!,1-RAPPORT,0,4-LOGIC
"I see, same here for me.",1-RAPPORT,0,4-LOGIC
Have you every tried donation through HITs?,1-RAPPORT,0,4-LOGIC
"I usually donate a good part of my bonus in different studies, but I specially have a soft heart for children.",1-RAPPORT,0,4-LOGIC
"Have you ever heard about ""Save the Children"" before?",1-RAPPORT,0,4-LOGIC
They work on different issues in almost 120 countries.,1-RAPPORT,0,4-LOGIC
"They work on education, hunger, health and emergency issues.",1-RAPPORT,0,4-LOGIC
"they either have parties, or they travel to those countries.",1-RAPPORT,0,4-LOGIC
"There are big groups working with them, like IKEA and Walt Disney Studios. ",1-RAPPORT,0,4-LOGIC
I would be so pleased to try it but I do not have enough off days to join,1-RAPPORT,0,4-LOGIC
"I am not a member, but i donate.",1-RAPPORT,0,4-LOGIC
 I mean I am not aware of other charities i can trust.,1-RAPPORT,0,4-LOGIC
There are a few for sure.,1-RAPPORT,0,4-LOGIC
Thank you for your time and effort.,1-RAPPORT,0,4-LOGIC
It was such a pleasure to chat with you.,1-RAPPORT,0,4-LOGIC
"Have a good night, take care :)",1-RAPPORT,0,4-LOGIC
Ok super.,1-RAPPORT,0,4-LOGIC
Do you know about Children Charity?,1-RAPPORT,0,4-LOGIC
Do you know about that?,1-RAPPORT,0,4-LOGIC
Will you please explain it for me.,1-RAPPORT,0,4-LOGIC
Oh super Thank you so much.,1-RAPPORT,0,4-LOGIC
Oh very good,1-RAPPORT,0,4-LOGIC
I also like to donate.,1-RAPPORT,0,4-LOGIC
Yes have a nice day,1-RAPPORT,0,4-LOGIC
"Hello, are you enjoying the holiday?",1-RAPPORT,0,4-LOGIC
"That's good, have you heard of the Save the Children charity?",1-RAPPORT,0,4-LOGIC
Their website is at  URL,1-RAPPORT,0,4-LOGIC
I'm hoping we can support them today,2-NEGOTIATE,0,4-LOGIC
